t,x,y,z
2.790000000000000036e+00,-1.001457264002621628e+01,-1.008365406680259468e+01,2.883317899617245672e+01
2.800000000000000266e+00,-1.001093200810362660e+01,-9.891145212791485619e+00,2.905943291517289140e+01
2.810000000000000053e+00,-9.988645656980237320e+00,-9.678615255785777194e+00,2.925951805202425504e+01
2.819999999999999840e+00,-9.947930843279731761e+00,-9.449053010122367979e+00,2.943035851500432187e+01
2.830000000000000071e+00,-9.888574393897386017e+00,-9.206952161633926934e+00,2.956932037865279739e+01
2.839999999999999858e+00,-9.811308887266864787e+00,-8.956767333861762381e+00,2.967488693426621182e+01
2.850000000000000089e+00,-9.717471133898516911e+00,-8.702299586003185539e+00,2.974615647523631523e+01
2.859999999999999876e+00,-9.608497130652228435e+00,-8.447135732964019539e+00,2.978271671246577768e+01
2.870000000000000107e+00,-9.485922060737390638e+00,-8.194648345358499952e+00,2.978464477436822477e+01
2.879999999999999893e+00,-9.351380293712940883e+00,-7.947995749509364494e+00,2.975250720686822348e+01
2.890000000000000124e+00,-9.206605385487312887e+00,-7.710122027447771309e+00,2.968735997340126787e+01
2.899999999999999911e+00,-9.053430078318491780e+00,-7.483757016913379800e+00,2.959074845491381822e+01
2.910000000000000142e+00,-8.893786300813955492e+00,-7.271416311354268913e+00,2.946470744986325130e+01
2.919999999999999929e+00,-8.729705167930735143e+00,-7.075401259927014408e+00,2.931176117421791005e+01
2.930000000000000160e+00,-8.563316980975358206e+00,-6.897798967496621358e+00,2.913492326145705746e+01
2.939999999999999947e+00,-8.396851227603900014e+00,-6.740482294636581884e+00,2.893769676257092271e+01
2.950000000000000178e+00,-8.232526346347531998e+00,-6.604203509841334530e+00,2.872363825372843493e+01
2.959999999999999964e+00,-8.072038258909579156e+00,-6.487871411895215878e+00,2.849492353847503523e+01
2.970000000000000195e+00,-7.916878394805573649e+00,-6.392082535052834302e+00,2.825380560637615446e+01
2.979999999999999982e+00,-7.768428560604534461e+00,-6.317266815222464693e+00,2.800257172144858586e+01
2.990000000000000213e+00,-7.627956295536649556e+00,-6.263581566638141140e+00,2.774351400915838184e+01
3.000000000000000000e+00,-7.496614871493325616e+00,-6.230911481859680023e+00,2.747892945642092144e+01
3.010000000000000231e+00,-7.375443293027137415e+00,-6.218868631772664024e+00,2.721111991160083221e+01
3.020000000000000018e+00,-7.265366297351875779e+00,-6.226792465588453673e+00,2.694239208451207901e+01
3.030000000000000249e+00,-7.167194354342502294e+00,-6.253749810844181134e+00,2.667505754641787163e+01
3.040000000000000036e+00,-7.081623666535191930e+00,-6.298534873402747536e+00,2.641143273003075720e+01
3.050000000000000266e+00,-7.009236169127296634e+00,-6.359669237452834523e+00,2.615383892951253131e+01
3.060000000000000053e+00,-6.950499529977371971e+00,-6.435401865508887376e+00,2.590460230047432333e+01
3.070000000000000284e+00,-6.905552619764203648e+00,-6.524247990613096349e+00,2.566558941829947926e+01
3.080000000000000071e+00,-6.873797993934530837e+00,-6.626956697281263686e+00,2.543692953951383373e+01
3.089999999999999858e+00,-6.855366742817321501e+00,-6.743226135015639500e+00,2.522002030183556442e+01
3.100000000000000089e+00,-6.850387651917868581e+00,-6.872492247628293249e+00,2.501638413377697745e+01
3.109999999999999876e+00,-6.858890878916162670e+00,-7.014115470701561605e+00,2.482748287361201989e+01
3.120000000000000107e+00,-6.880807953666887578e+00,-7.167380731588093745e+00,2.465471776937621229e+01
3.129999999999999893e+00,-6.915971778199419440e+00,-7.331497449410793621e+00,2.449942947886671973e+01
3.140000000000000124e+00,-6.964116626717835601e+00,-7.505599535062883021e+00,2.436289806964228788e+01
3.149999999999999911e+00,-7.024878145600898627e+00,-7.688745391207836732e+00,2.424634301902329625e+01
3.160000000000000142e+00,-7.097793353402076733e+00,-7.879917912279446490e+00,2.415092321409171561e+01
3.169999999999999929e+00,-7.182300640849520690e+00,-8.078024484481757028e+00,2.407773695169114703e+01
3.180000000000000160e+00,-7.277739770846090472e+00,-8.281896985789135357e+00,2.402782193842678637e+01
3.189999999999999947e+00,-7.383222381176203442e+00,-8.490442472926856610e+00,2.400187528063080222e+01
3.200000000000000178e+00,-7.497354161099790915e+00,-8.703111465306598404e+00,2.399934531766369261e+01
3.209999999999999964e+00,-7.619928218563030597e+00,-8.917976877894345122e+00,2.402182002132748906e+01
3.220000000000000195e+00,-7.750746447761338587e+00,-9.132838617187740482e+00,2.407088752947753818e+01
3.229999999999999982e+00,-7.889392282275069945e+00,-9.345466178367058063e+00,2.414768304992194459e+01
3.240000000000000213e+00,-8.035230695069570217e+00,-9.553598645295270586e+00,2.425288886042162062e+01
3.250000000000000000e+00,-8.187408198495116807e+00,-9.754944690517991290e+00,2.438673430869022951e+01
3.260000000000000231e+00,-8.344852844286981153e+00,-9.947182575263523674e+00,2.454899581239424222e+01
3.270000000000000018e+00,-8.506274223565368331e+00,-1.012796014944281353e+01,2.473899685915288060e+01
3.280000000000000249e+00,-8.670163466835475674e+00,-1.029489485164950224e+01,2.495560800653817424e+01
3.290000000000000036e+00,-8.834793243987434153e+00,-1.044557370915986638e+01,2.519724688207490715e+01
3.300000000000000266e+00,-8.998217764296365218e+00,-1.057755333793287988e+01,2.546187818324067109e+01
3.310000000000000053e+00,-9.158272776422325734e+00,-1.068835994261015720e+01,2.574701367746580161e+01
3.320000000000000284e+00,-9.312575568410366600e+00,-1.077548931651600128e+01,2.604971220213345617e+01
3.330000000000000071e+00,-9.458524967690467022e+00,-1.083640684165736623e+01,2.636657966457952895e+01
3.339999999999999858e+00,-9.593301341077594913e+00,-1.086854748872388399e+01,2.669376904209272183e+01
3.350000000000000089e+00,-9.715410595086691359e+00,-1.086919969467147418e+01,2.702782101040262575e+01
3.359999999999999876e+00,-9.825246688710807419e+00,-1.083734795677285057e+01,2.736501843233073217e+01
3.370000000000000107e+00,-9.920524485934285153e+00,-1.077394525930048452e+01,2.769943241489460917e+01
3.379999999999999893e+00,-9.999245275295283619e+00,-1.068020822066676523e+01,2.802555068537349214e+01
3.390000000000000124e+00,-1.005980139802886519e+01,-1.055758474766477306e+01,2.833834969313539176e+01
3.399999999999999911e+00,-1.010097624806695826e+01,-1.040775403546830979e+01,2.863329460963696604e+01
3.410000000000000142e+00,-1.012194427203839275e+01,-1.023262656763185419e+01,2.890633932842364118e+01
3.419999999999999929e+00,-1.012227096926887704e+01,-1.003434411609062238e+01,2.915392646512949071e+01
3.430000000000000160e+00,-1.010191289178100682e+01,-9.815279741160495064e+00,2.937298735747735989e+01
3.439999999999999947e+00,-1.006121764429426513e+01,-9.578037791538099199e+00,2.956094206527874846e+01
3.450000000000000178e+00,-1.000092388422501521e+01,-9.325453904300719188e+00,2.971569937043390652e+01
3.459999999999999964e+00,-9.922161321686518320e+00,-9.060595004906391026e+00,2.983565677693176355e+01
3.470000000000000195e+00,-9.826407850195936433e+00,-8.786836632285755400e+00,2.991970579975882316e+01
3.479999999999999982e+00,-9.713823626271336664e+00,-8.510854890385655125e+00,2.996738853158073823e+01
3.490000000000000213e+00,-9.585638451321749187e+00,-8.237814885220844374e+00,2.997850668035186672e+01
3.500000000000000000e+00,-9.444007366728483177e+00,-7.970993365260161667e+00,2.995324555289288071e+01
3.510000000000000231e+00,-9.291070337179890615e+00,-7.713412470960430589e+00,2.989231300934309132e+01
3.520000000000000018e+00,-9.128952250671419577e+00,-7.467839734766555715e+00,2.979693946316046294e+01
3.530000000000000249e+00,-8.959762918505555618e+00,-7.236788081111432902e+00,2.966887788112159186e+01
3.540000000000000036e+00,-8.785597075291880387e+00,-7.022515826416032780e+00,2.951040378332173475e+01
3.550000000000000266e+00,-8.608534378947014787e+00,-6.827026679089325256e+00,2.932431524317477312e+01
3.560000000000000053e+00,-8.430639410694677593e+00,-6.652069739528347014e+00,2.911393288741326302e+01
3.570000000000000284e+00,-8.253961675065621506e+00,-6.499139500118138457e+00,2.888309989608836759e+01
3.580000000000000071e+00,-8.080535599897704202e+00,-6.369475845231805877e+00,2.863618200256993163e+01
3.589999999999999858e+00,-7.912380536335819059e+00,-6.264064051230465502e+00,2.837806749354642122e+01
3.600000000000000089e+00,-7.751502643654482050e+00,-6.182001834502472981e+00,2.811211302007679436e+01
3.609999999999999876e+00,-7.599400758303758607e+00,-6.120768033910635175e+00,2.783840310627400783e+01
3.620000000000000107e+00,-7.457118633989065160e+00,-6.080523246936418325e+00,2.755920802272724401e+01
3.629999999999999893e+00,-7.325599364446822470e+00,-6.061273118127070703e+00,2.727679886909566775e+01
3.640000000000000124e+00,-7.205689252212494011e+00,-6.062804972067009857e+00,2.699338318505917655e+01
3.649999999999999911e+00,-7.098137808620634814e+00,-6.084687813377829713e+00,2.671110495031850363e+01
3.660000000000000142e+00,-7.003597753804845283e+00,-6.126272326718297911e+00,2.643204458459512196e+01
3.669999999999999929e+00,-6.922625016697815603e+00,-6.186690876784352255e+00,2.615821894763133670e+01
3.680000000000000160e+00,-6.855678735031286664e+00,-6.264857508309111367e+00,2.589158133919017857e+01
3.689999999999999947e+00,-6.803121255336082029e+00,-6.359467946062857813e+00,2.563402149905552463e+01
3.700000000000000178e+00,-6.765218132942080409e+00,-6.468999594853059421e+00,2.538736560703198464e+01
3.709999999999999964e+00,-6.742138131978239635e+00,-6.591711539524343522e+00,2.515337628294499339e+01
3.720000000000000195e+00,-6.733943507911064330e+00,-6.725662540981159232e+00,2.493374422411116242e+01
3.729999999999999982e+00,-6.739635761855812923e+00,-6.871031831185808514e+00,2.472920745599282100e+01
3.740000000000000213e+00,-6.758732314212511305e+00,-7.028460677262360790e+00,2.454077910362871506e+01
3.750000000000000000e+00,-6.791391958106092197e+00,-7.197391986955102183e+00,2.437001914284370585e+01
3.760000000000000231e+00,-6.837638207207906937e+00,-7.377146006395120637e+00,2.421840625186667140e+01
3.770000000000000018e+00,-6.897359295735717488e+00,-7.566920320100242847e+00,2.408733781133056340e+01
3.780000000000000249e+00,-6.970308178453708869e+00,-7.765789850975099107e+00,2.397812990427235391e+01
3.790000000000000036e+00,-7.056102530672468731e+00,-7.972706860311053134e+00,2.389201731613308866e+01
3.800000000000000266e+00,-7.154224748249016663e+00,-8.186500947786274907e+00,2.383015353475784082e+01
3.810000000000000053e+00,-7.264021947586768668e+00,-8.405879051465669605e+00,2.379361075039575368e+01
3.820000000000000284e+00,-7.384705965635576241e+00,-8.629425447800947779e+00,2.378337985569999091e+01
3.830000000000000071e+00,-7.515353359891685514e+00,-8.855601751630551632e+00,2.380037044572778981e+01
3.839999999999999858e+00,-7.654905408397772781e+00,-9.082746916179726071e+00,2.384541081794041872e+01
3.850000000000000089e+00,-7.802168113278664663e+00,-9.309077261463535535e+00,2.391924794878493898e+01
3.859999999999999876e+00,-7.956101873621601150e+00,-9.533808888913759105e+00,2.402146142097155490e+01
3.870000000000000107e+00,-8.115942966241741274e+00,-9.754733241497827834e+00,2.415192482590943968e+01
3.879999999999999893e+00,-8.280699018269997325e+00,-9.968054511321270184e+00,2.431131235209648622e+01
3.890000000000000124e+00,-8.449223614498398760e+00,-1.017021471670227584e+01,2.449973673863386381e+01
3.899999999999999911e+00,-8.620216297380030923e+00,-1.035789370217162997e+01,2.471674927522597187e+01
3.910000000000000142e+00,-8.792222567029099878e+00,-1.052800913847277542e+01,2.496133980218051462e+01
3.919999999999999929e+00,-8.963633881220864907e+00,-1.067771652256175585e+01,2.523193671040839803e+01
3.930000000000000160e+00,-9.132687655391707793e+00,-1.080440917760726727e+01,2.552640694142385414e+01
3.939999999999999947e+00,-9.297467262639067087e+00,-1.090571825299061359e+01,2.584205598734430254e+01
3.950000000000000178e+00,-9.455902033721496736e+00,-1.097951272430574221e+01,2.617562789089048891e+01
3.959999999999999964e+00,-9.605767257058609232e+00,-1.102389939335921376e+01,2.652330524538636070e+01
3.970000000000000195e+00,-9.744684178731136015e+00,-1.103722288817023056e+01,2.688070919475918430e+01
3.979999999999999982e+00,-9.870120002480867072e+00,-1.101806566297061352e+01,2.724289943353941723e+01
3.990000000000000213e+00,-9.979387889710704229e+00,-1.096524799820481277e+01,2.760437420686084664e+01
4.000000000000000000e+00,-1.006983295568456427e+01,-1.087746872000186471e+01,2.795921889783449998e+01
4.009999999999999787e+00,-1.014139363140773753e+01,-1.075107224989382360e+01,2.830300605536476510e+01
4.020000000000000462e+00,-1.019318357055226087e+01,-1.058998403856406334e+01,2.863026954594425888e+01
4.030000000000000249e+00,-1.022398661545129173e+01,-1.039978589462790737e+01,2.893560475160611389e+01
4.040000000000000036e+00,-1.023299249417139478e+01,-1.018560032876629329e+01,2.921432626612499561e+01
4.049999999999999822e+00,-1.021979682051253313e+01,-9.952090553725824407e+00,2.946246789501696028e+01
4.060000000000000497e+00,-1.018440109400806115e+01,-9.703460484318737755e+00,2.967678265553951533e+01
4.070000000000000284e+00,-1.012721269992473694e+01,-9.443454737422991130e+00,2.985474277669153764e+01
4.080000000000000071e+00,-1.004904490926271521e+01,-9.175358631982131641e+00,2.999453969921339791e+01
4.089999999999999858e+00,-9.951116878755545514e+00,-8.901998189005379203e+00,3.009508407558687537e+01
4.099999999999999645e+00,-9.835053650870175801e+00,-8.625740131567614100e+00,3.015600577003518268e+01
4.110000000000000320e+00,-9.702886153806939973e+00,-8.348491884809341457e+00,3.017765385852295168e+01
4.120000000000000107e+00,-9.557051201499604076e+00,-8.071701575936796047e+00,3.016109662875625474e+01
4.129999999999999893e+00,-9.400391493615298799e+00,-7.796358034221796629e+00,3.010812158018259410e+01
4.139999999999999680e+00,-9.234526505773075655e+00,-7.527231834108397912e+00,3.002091265477247717e+01
4.150000000000000355e+00,-9.059575110940121689e+00,-7.273559208707292001e+00,2.990094640435124518e+01
4.160000000000000142e+00,-8.878077744577630881e+00,-7.037949006794933737e+00,2.974985144438882756e+01
4.169999999999999929e+00,-8.692505327286493610e+00,-6.822466317674892977e+00,2.956962360769482245e+01
4.179999999999999716e+00,-8.505205602340268456e+00,-6.628769702325508106e+00,2.936262248650863071e+01
4.190000000000000391e+00,-8.318403135685141336e+00,-6.458111193399852290e+00,2.913157143249942038e+01
4.200000000000000178e+00,-8.134199315940001895e+00,-6.311336295225787651e+00,2.887955755676620484e+01
4.209999999999999964e+00,-7.954572354396342249e+00,-6.188883983805878231e+00,2.861003172983771847e+01
4.219999999999999751e+00,-7.781377285018313827e+00,-6.090786706817451268e+00,2.832680858167251614e+01
4.230000000000000426e+00,-7.616345964442707839e+00,-6.016670383612573225e+00,2.803406650165889857e+01
4.240000000000000213e+00,-7.461087071979010332e+00,-5.965754405218079093e+00,2.773634763861503671e+01
4.250000000000000000e+00,-7.317078613211449145e+00,-5.936848349471025799e+00,2.743845022535343148e+01
4.259999999999999787e+00,-7.185261064012011367e+00,-5.928568674396916371e+00,2.714070676020938322e+01
4.270000000000000462e+00,-7.066236591983217075e+00,-5.940264757651354977e+00,2.684351665232824047e+01
4.280000000000000249e+00,-6.960600341466252061e+00,-5.971413171702123712e+00,2.654899071441509051e+01
4.290000000000000036e+00,-6.868855468820058263e+00,-6.021409462577854477e+00,2.625914531606529678e+01
4.299999999999999822e+00,-6.791413142421379945e+00,-6.089568149868029856e+00,2.597590238376456284e+01
4.310000000000000497e+00,-6.728592542664748599e+00,-6.175122726722984012e+00,2.570108940088892524e+01
4.320000000000000284e+00,-6.680620861962498935e+00,-6.277225659853880479e+00,2.543643940770481748e+01
4.330000000000000071e+00,-6.647633304744742233e+00,-6.394948389532750355e+00,2.518359100136894213e+01
4.339999999999999858e+00,-6.629673087459383218e+00,-6.527281329592465653e+00,2.494408833592835606e+01
4.350000000000000533e+00,-6.626691438572120063e+00,-6.673133867426761512e+00,2.471938112232044205e+01
4.360000000000000320e+00,-6.638547598566440833e+00,-6.831334363990181124e+00,2.451082462837296916e+01
4.370000000000000107e+00,-6.664730582974650375e+00,-7.000794646815801769e+00,2.431956775321594577e+01
4.379999999999999893e+00,-6.703785931100603612e+00,-7.181467134362669924e+00,2.414647639267819912e+01
4.389999999999999680e+00,-6.755977282151008900e+00,-7.372985773449425295e+00,2.399327971361361733e+01
4.400000000000000355e+00,-6.821635930563267003e+00,-7.574710453350283146e+00,2.386169312158560629e+01
4.410000000000000142e+00,-6.900890954867927363e+00,-7.785823152901732769e+00,2.375329470093764783e+01
4.419999999999999929e+00,-6.993669217688720074e+00,-8.005327940502640516e+00,2.366952521479323224e+01
